duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
268,icmp,telnet,REJ,19799,166,0,0,0,7,1,0,3,0,0,1,0,0,2,0,0,0,307,290,0.6792951908158211,0.8060722186598223,0.8627636745591108,0.8526432483635531,0.10797738902797058,0.9408718848334873,0.040690139144491634,205,14,0.12451875727092762,0.48548375918374503,0.14858056212598422,0.050220761186409835,0.7259959416103132,0.6995318279035301,0.04197354276414907,0.010787412455778373,neptune
3,tcp,http,SF,1981,4651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0.035748817539812086,0.020190721853143613,0.05017159168522074,0.09708326498571355,0.8825887060465812,0.15849453311175543,0.08107652169822539,102,225,0.8294762039714995,0.047452963200149446,0.6759198464898131,0.03324459988987425,0.03782345244501693,0.04712808502503184,0.026255606683033533,0.02963724270958138,normal
3,tcp,smtp,SF,488,4601,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,12,0.04547927573170499,0.09651482716283151,0.029168809146740072,0.027113671789274842,0.932327173638103,0.018964600260789014,0.07054421098520003,78,71,0.895822927629822,0.029015686383948136,0.5365596684098848,0.06059339962234746,0.0010919462008436576,0.049007527043087196,0.03862822701460898,0.02454829925147069,normal
0,tcp,http,SF,1478,4992,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,5,0.013763478513236938,0.07556965094242524,0.0034571663318231473,0.048014246882872536,0.9396193416698824,0.006330036142974782,0.024025199377527885,100,167,0.7880022482786405,0.01478818581343504,0.9354820425398214,0.04537812343456108,0.0007179602021884058,0.01809967710714286,0.016121116859895875,0.04136309122419583,normal
234,icmp,telnet,REJ,26238,52,0,1,0,4,4,0,2,0,0,3,0,0,1,0,0,0,234,202,0.848869139135964,0.7853581796464842,0.7245721688505431,0.8159493278589998,0.1664951376542104,0.8619055471688857,0.013447680913629268,202,17,0.1554872183753704,0.9443729801907538,0.2011259339262767,0.0935217356404427,0.8730245776348186,0.5157392608111995,0.04740648910213774,0.025011900013639145,portsweep
4,udp,http,SF,457,2274,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27,10,0.06316683855799358,0.07693299595181524,0.0854331031644593,0.016295724578730443,0.8429638729450991,0.006385895664177466,0.05177470129619597,149,63,0.813064503921405,0.11920983611161982,0.7722660987409695,0.007627067030716384,0.034631252319048275,0.03828289725473347,0.04768568100988177,0.04742328801368095,normal
244,tcp,eco_i,RSTO,40725,2,0,1,0,5,4,0,1,0,0,2,0,0,2,0,0,0,309,501,0.788276390178939,0.7270056104484933,0.6791336222655859,0.6530684524132261,0.07212380621310698,0.9925675435373194,0.05883752971221734,128,5,0.2714150510748846,0.4676273034658471,0.1738300117376582,0.012102633991142609,0.7778832079246826,0.6776335600433405,0.0017301328722910847,0.04193359441613795,satan
308,tcp,telnet,S0,38634,181,0,0,0,4,2,0,4,0,0,1,0,0,1,0,0,0,331,442,0.8317560728113601,0.6133347099585253,0.7134207325260336,0.7569851789274626,0.27662999133217286,0.8372897711204006,0.07933180458135015,205,19,0.19027901940265887,0.5896308298720266,0.06482729068884009,0.0015526257917141241,0.6919222497908093,0.5076345299803855,0.01502978416542371,0.011707663707708565,satan
380,tcp,eco_i,REJ,24770,228,0,1,0,6,2,0,3,0,0,2,0,0,0,0,0,0,411,419,0.6072217067132427,0.9682232849674728,0.8118011825133994,0.676163319073149,0.06976230459717526,0.6132922302818946,0.08799815531315147,138,3,0.287408961551124,0.9542227289057956,0.08562150220261769,0.019059060249129692,0.5235720234109627,0.581202290617721,0.002877785088370344,0.005563569457215739,neptune
0,tcp,finger,SF,1710,4088,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0.005539206171529765,0.02605693164254759,0.012204779975345414,0.05494094913401387,0.9107638283308118,0.009555910094984266,0.05712190773337057,112,83,0.9585170101160532,0.19553493330058333,0.5047615158477428,0.02481168805635673,0.02986279022248675,0.028095156466831896,0.036020229573199974,0.010079143161570782,normal
3,tcp,smtp,SF,286,2875,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,14,0.0037866116643128223,0.028647718139397996,0.08405764334382779,0.018019417370894998,0.9147962127888538,0.06387320470144064,0.008623291636769548,145,188,0.8130105005080703,0.059168926156175576,0.866552651961849,0.07375485173242352,0.03310182286790207,0.017615849736023627,0.04136812599735979,0.049352763951342825,normal
455,icmp,telnet,S0,35225,58,0,1,0,2,4,0,4,0,0,1,0,0,0,0,0,0,430,501,0.9569133461151569,0.9674363359774159,0.7864349680302469,0.6450952700235068,0.2662491772647352,0.9579509997302393,0.09420649496551835,248,17,0.21104130214723518,0.9011695581808261,0.01905226800429244,0.08579380084155429,0.6535070087221815,0.6453099637462986,0.0273863424952169,0.023411277843577983,smurf
4,tcp,finger,SF,828,2364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0.07234095031624597,0.006507762717751587,0.022168249022254085,0.029927837212207042,0.9253989679881021,0.0923248732378693,0.08348119291439021,218,145,0.9208303297217846,0.07745833441719333,0.7136508689156951,0.032414601440480875,0.0005558855206031666,0.035588516445789746,0.01564238868502015,0.016473399540400085,normal
382,icmp,private,S0,47285,1,0,0,0,3,3,0,1,0,0,2,0,0,0,0,0,0,496,504,0.9609609059937118,0.6948287809968822,0.6107072786275061,0.9376808252905802,0.2320721682707249,0.727495800047132,0.023824632691182814,175,13,0.04823462280271224,0.8400106371325071,0.2033187944966132,0.024531404740660234,0.7546415190193185,0.7478972012074216,0.02743863893523206,0.04397900620704126,portsweep
1,udp,finger,SF,671,2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0.050573368718435555,0.01739875590696015,0.06063942805090216,0.09302420183009658,0.8898252247073859,0.1475609075628684,0.07181030554376715,202,101,0.7981483203183926,0.1309603363925911,0.6246892374599269,0.09837223383651236,0.028342354006998933,0.04545667423375205,0.037592622133110015,0.0304955518567003,normal
412,tcp,telnet,REJ,43981,113,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,287,340,0.8530292062909981,0.6847421834481409,0.8889263123412097,0.8981960000502667,0.22725191197369068,0.7924258677632037,0.05366237902784025,167,22,0.2694458028884773,0.5094472354521707,0.15886151316446626,0.006861639265998066,0.5962820422659268,0.5135532291487137,0.01769896671513139,0.01843598058308557,guess_passwd
383,icmp,eco_i,REJ,18795,82,0,0,0,3,4,0,4,0,0,3,0,0,0,0,0,0,209,445,0.6988101999006999,0.8246247219415337,0.776418681174027,0.7391589691881597,0.24971968582035234,0.775109556422241,0.06182102631607969,249,16,0.1848809561448491,0.6950142676771198,0.23785072077981068,0.03821144899749417,0.9258490821988532,0.6867959411277431,0.00725160807048656,0.03131702451869483,neptune
1,tcp,finger,SF,1923,3448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,8,0.06055916435947739,0.05533982076178892,0.022988748454639697,0.058876669962021816,0.8356077816726524,0.15300999511659066,0.04504457901439035,120,80,0.7860078110745842,0.1084639197778603,0.7690001506562567,0.013540648685019363,0.020336985955349177,0.01486165500087372,0.04647830048165871,0.002929153507822002,normal
4,tcp,smtp,SF,1827,3256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0.027053962868541604,0.04155941976017066,0.07738955250878553,0.058413958044251174,0.8044112134620098,0.0292270811842172,0.003545413240775064,204,154,0.7076952750907015,0.02917210912717645,0.7375866004233528,0.03313672954987075,0.016838574582518036,0.037577108466405294,0.010456391356993638,0.02133506297629047,normal
2,tcp,http,SF,861,2985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0.03643570713351794,0.05674065746467732,0.08033495334226995,0.00544404273944078,0.9980447334178604,0.11981569379086698,0.06373101825116259,231,250,0.8123933284748384,0.1069547111461636,0.6829388919054734,0.00590567758405477,0.032778996217440994,0.030789590513755412,0.024140184213247554,0.0004624465841817915,normal
0,udp,finger,SF,371,2440,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,0.04377683670655096,0.006867798554917004,0.06199706806164247,0.0018132650459765976,0.9602715425032367,0.006101015338127836,0.045506743105151015,150,197,0.948993590548667,0.025245084761792505,0.8715204730814936,0.08575730693978238,0.048308437838906655,0.03130549830115833,0.03592566133453072,0.02287886908998493,normal
2,udp,finger,SF,157,3709,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0.05721633031474585,0.02029197830615336,0.07242425757268992,0.07442737173155829,0.8375182237640958,0.04159441396129507,0.061049448147023115,233,145,0.7198645958830407,0.11989067262980142,0.8631660080139952,0.08148091184926064,0.04682713411855862,0.005573100573877199,0.04472312407759616,0.041460503417453234,normal
2,udp,http,SF,395,2270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,25,0.06297877747249185,0.03730147670777341,0.04416227863618305,0.043641629369003745,0.91145986924289,0.12164437949570142,0.02061535869060216,81,72,0.936638146801233,0.09036445668650726,0.9265517983653462,0.09288109813723278,0.02767803616516872,0.039377782171407805,0.03317047741665574,0.03697444046871154,normal
373,icmp,eco_i,REJ,5654,163,0,0,0,7,1,0,2,0,0,1,0,0,0,0,0,0,439,475,0.7437893928285355,0.8513307387415985,0.8673579646597509,0.9667134227785692,0.11048100325240318,0.8236903605980233,0.014986439595249324,250,27,0.24165444093390676,0.4326005977567341,0.21055425682827206,0.018517808655426096,0.9076050280702073,0.9217290024234099,0.02285196765655287,0.0317370319444385,satan
132,tcp,eco_i,S0,20141,113,0,1,0,5,4,0,2,0,0,3,0,0,2,0,0,0,402,320,0.952062267903802,0.8965968863429863,0.6881324673345915,0.8550526900368478,0.22927204040717217,0.8777884295805686,0.015518700466484249,222,27,0.05049910654276487,0.6787470878476112,0.2860446329503213,0.06899674808236965,0.8979936213715982,0.9250425861085936,0.005726899694623717,0.03774265079027923,smurf
280,tcp,eco_i,S0,38891,45,0,1,0,6,4,0,4,0,0,2,0,0,1,0,0,0,363,272,0.7625964708521578,0.83419579251411,0.8986160538383843,0.6065553173215222,0.13591980890395292,0.5774546291624314,0.026123118092596966,96,21,0.0852508120161007,0.4078959360958176,0.13631751335869655,0.05376283320981873,0.9457787885312259,0.9559663434438468,0.023479488170331266,0.03217867806545803,portsweep
0,tcp,http,SF,128,1355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0.063222953708832,0.0038225445282740744,0.07728257144974784,0.09195320647852825,0.8238866173584612,0.1856463592204661,0.08685001619617433,141,192,0.8732678650355536,0.11155583494169877,0.6078098383816164,0.011843908528424641,0.023576739238784727,0.04348127931283798,0.040364647875694604,0.004306742240327683,normal
3,tcp,http,SF,1103,4835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0.047499745071437394,0.06888085745134483,0.0010245360383479452,0.07031854149056545,0.8820994125241977,0.004548292687834588,0.023256223355248976,104,221,0.7268024674686636,0.04674093285565202,0.6907827410864387,0.024493131235079558,0.037099363452199954,0.014005177557724442,0.04861106453842751,0.020344081222785762,normal
256,tcp,telnet,RSTO,26579,253,0,1,0,2,1,0,4,0,0,1,0,0,1,0,0,0,297,499,0.9802388718853753,0.7049722426683824,0.6237120746221866,0.6661453651451675,0.04472681385624944,0.8332724955850992,0.02022941937905394,199,28,0.2661399046019817,0.7082062297359105,0.05841560403768826,0.05928546001010504,0.5249085049242287,0.8070753988694069,0.0056052141724486195,0.0011255914863843586,portsweep
95,icmp,private,S0,30519,280,0,0,0,6,1,0,3,0,0,3,0,0,0,0,0,0,405,321,0.9206361568074628,0.7431613796988905,0.881966290910587,0.9882923376964711,0.05174892336620281,0.5566480499881802,0.03142590640135832,87,36,0.16533984968565976,0.796264686405349,0.23585300896954806,0.012862047397679944,0.5774351840373707,0.7214554033442689,0.042023302740890556,0.003266453343132414,smurf
358,tcp,eco_i,S0,31624,6,0,1,0,5,1,0,3,0,0,3,0,0,1,0,0,0,470,457,0.9679762920532351,0.8319137256780491,0.6642920375547113,0.7022103635991436,0.06656144802613369,0.7911236765621632,0.03997686081000001,87,31,0.08353029750942559,0.742671527210615,0.19611495286742084,0.017531315297813876,0.880385027823182,0.8497060310675296,0.024766168140238506,0.031751631150870825,guess_passwd
176,tcp,telnet,S0,46124,55,0,1,0,4,3,0,1,0,0,1,0,0,0,0,0,0,260,414,0.6999959718631242,0.6203843912618973,0.793809968079461,0.7101619677099652,0.030223293900491596,0.5073492491543388,0.017817132596784236,85,12,0.28940355946636687,0.7608271753600196,0.2302248104076513,0.004470352436649028,0.9096137721129363,0.9455358201395627,0.025120462026032325,0.009104062993152019,guess_passwd
345,tcp,eco_i,S0,42154,213,0,1,0,2,1,0,2,0,0,1,0,0,1,0,0,0,414,261,0.9827790099044434,0.6064384446374728,0.7043761302372936,0.7864245970522689,0.14334358085431703,0.8800383276016235,0.02342287663320447,58,18,0.22273765697698295,0.9773460139557457,0.14735272972028932,0.07286328552467729,0.8825700952462219,0.9346445767633771,0.022828357144519258,0.02600377734436864,guess_passwd
21,icmp,telnet,REJ,45208,36,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,0,221,482,0.7198250257821639,0.7368668700578512,0.8591374053189142,0.9158202961815965,0.10805341152952559,0.9317368769637713,0.0756454601282506,230,3,0.19949184124538727,0.6981734221604458,0.010670386265678,0.055757338910572454,0.9928021438202963,0.9769930567310366,0.00550639700622213,0.03948340118241767,neptune
30,tcp,private,RSTO,34723,170,0,1,0,6,3,0,2,0,0,2,0,0,2,0,0,0,501,400,0.8683172212788806,0.6636911290033589,0.8144932224936741,0.9533907783282642,0.09161507027276947,0.984704713326624,0.014228080243870678,181,39,0.13606860533470194,0.4457756997663199,0.11742960040773277,0.04092692683332492,0.976207277959597,0.7434734502213151,0.03255527559417785,0.030427597321986428,portsweep
2,tcp,http,SF,1650,4042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.025050903608899514,0.009116953553275242,0.08383117521072081,0.058278190221095975,0.9053495893081913,0.11876124130508965,0.04467470352447276,158,185,0.8089917680374056,0.1122860231602536,0.6897602924638502,0.08753553544574787,0.032068138760891,0.04815094169531071,0.028904224849919044,0.029128175949665075,normal
270,tcp,eco_i,REJ,18030,103,0,0,0,6,2,0,4,0,0,1,0,0,1,0,0,0,397,337,0.7163024571839518,0.6092819678389813,0.6360509533381931,0.8347920178843807,0.14781508977093258,0.6185115830152863,0.015295147784890106,90,37,0.20227923004891465,0.9490756211439105,0.03907128697314318,0.010127869750558183,0.9034895774343858,0.618060958243812,0.038548155867724275,0.007327713058473334,portsweep
161,icmp,telnet,S0,30839,37,0,1,0,6,2,0,2,0,0,2,0,0,0,0,0,0,426,366,0.6643156812949793,0.9728777000875344,0.6135384454358112,0.7275978656349713,0.05730880378425565,0.8936847064319431,0.07267038664356115,146,36,0.2429232676326883,0.7077569672676756,0.12300889096808783,0.056281376228038464,0.8414683694751388,0.7288047620915832,0.01253178279410307,0.02367456834879449,neptune
0,tcp,smtp,SF,1486,3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0.05821670682445784,0.0800449812318451,0.01150276024303666,0.06592858614193504,0.95598585210964,0.10135278793404655,0.03648682259757726,95,159,0.8824183007302966,0.009390649498294157,0.798429844154759,0.05824401608730741,0.0085000267122606,0.008184383297974746,0.026225140506823758,0.0216744511335368,normal
0,tcp,finger,SF,784,4476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,16,0.016341657754026295,0.004314098309523984,0.08084494114928407,0.07764044634518033,0.9425151728698663,0.021508660174987895,0.07876934476661962,225,166,0.8117283174699108,0.14305230621435427,0.8509499539654439,0.04830984045554402,0.03161887172405183,0.01768758960464148,0.008333006478346894,0.010403563775087605,normal
4,tcp,smtp,SF,1433,3681,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0146538972560332,0.028303248806263493,0.031716969465823884,0.004060834738816166,0.9668597773425371,0.19447030658799747,0.0501394800583469,241,59,0.7518041945736923,0.10488183835741319,0.9771447189344602,0.03817838938171922,0.03691577391407729,0.010716511040560695,0.04743294713588418,0.02453816872674395,normal
111,icmp,private,S0,29966,119,0,0,0,5,3,0,3,0,0,3,0,0,0,0,0,0,217,168,0.7039470876243641,0.887983567892688,0.7232599806156755,0.9313384737290816,0.2884395105144107,0.8279336678707748,0.06475366827977042,107,9,0.06440673575634026,0.8754152511680067,0.20144500728684755,0.041841169715508345,0.6582710464538819,0.9704440711690703,0.019942627583003865,0.0339326140476003,neptune
459,tcp,telnet,S0,23335,136,0,1,0,4,3,0,1,0,0,2,0,0,1,0,0,0,315,196,0.7005710380216291,0.6275128351705039,0.8432785176978823,0.9081707655677593,0.12158379865543623,0.8504526989143489,0.012864712129265866,164,3,0.0862723507661085,0.9803156345904541,0.28587770176235766,0.042708886942824945,0.6297321030306933,0.8935129905336108,0.048900169157875976,0.04718195140688274,guess_passwd
280,icmp,telnet,S0,30481,88,0,1,0,4,3,0,1,0,0,3,0,0,1,0,0,0,436,387,0.6422179040075601,0.6478042259452779,0.7452306845043386,0.6224154707282081,0.18141244209080287,0.909159572144592,0.04820786953483777,246,4,0.044877475849943546,0.8613023002630651,0.14359169845191222,0.09112534150643675,0.8980212097736415,0.5019623338265038,0.020609810059108655,0.0007751270362688968,portsweep
1,tcp,finger,SF,1247,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0.08748990705564946,0.09126999907416816,0.08901625575970754,0.04244867674825103,0.9362163923867961,0.16507937434692946,0.030379952180706927,136,70,0.9656879859604919,0.010461005159521732,0.7127102141917684,0.02874185048352005,0.031068570541344005,0.008020595364146376,0.005087562566043891,0.03022048987296786,normal
311,icmp,telnet,RSTO,19785,111,0,1,0,4,4,0,1,0,0,1,0,0,1,0,0,0,441,289,0.7631677451426037,0.6888429637186764,0.6413824262453328,0.7493662722799266,0.08892547015899054,0.5261865421191889,0.06600348706293037,203,5,0.03237799570752837,0.4934014439331835,0.16837826781979223,0.046052345849429625,0.8113657088152845,0.8069956612474449,0.0018106775729941071,0.008442047911758926,portsweep
1,udp,smtp,SF,661,2465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,28,0.08349444126529468,0.07771527494070096,0.009995471921130273,0.0898235829769718,0.9167130643800127,0.023950165441443794,0.04978094277362325,167,140,0.9048655360764583,0.03275454531834905,0.9474546409577833,0.09150787726144635,0.041871640049582964,0.04372498256143072,0.00719372125039266,0.013816961066812405,normal
345,tcp,eco_i,REJ,43978,54,0,1,0,4,3,0,3,0,0,2,0,0,0,0,0,0,388,163,0.7849626369694394,0.7515048592981087,0.6124218953576952,0.7316823760307665,0.22791970235953174,0.8542698044654027,0.02193875532811508,229,6,0.19002982256817605,0.6980630484892694,0.062302991224061875,0.060650318917313,0.8434067117829235,0.6169088941052505,0.001717512822976347,0.045829038208897305,smurf
1,tcp,smtp,SF,571,4614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0.05068269662175498,0.020471995933541244,0.09015743271655693,0.026721716318183056,0.9555265210036095,0.06857517585208246,0.07112377614746704,158,57,0.8559912729575649,0.025209935143116025,0.852016107298998,0.05233795739537353,0.04641249487780975,0.007681983299640688,0.01828287731522888,0.025788352493739022,normal
369,tcp,private,RSTO,33980,66,0,0,0,6,1,0,4,0,0,3,0,0,0,0,0,0,337,507,0.8746057971741997,0.7753530786996594,0.7849137496486074,0.820967660456776,0.15375991632071737,0.6000448782265694,0.0933442328402579,118,3,0.268773205336891,0.5296746805873093,0.0274295417575797,0.041627886272413775,0.7493436918573543,0.5906045320221507,0.03469053276534196,0.011532527505841612,portsweep
297,icmp,eco_i,S0,47695,151,0,0,0,7,2,0,1,0,0,2,0,0,2,0,0,0,215,458,0.8597629245634478,0.7971779966555231,0.6398473459190754,0.635408677236311,0.2624093655723372,0.5402167550967996,0.07240222856300405,210,12,0.0431883234999327,0.561167571070112,0.23332214424289266,0.05974197786393144,0.5667175604289946,0.8317633221258308,0.04699218761652769,0.03558435535328827,satan
